"replicate","seed","analysis","scope","component","region","quantity","trait1","trait2","estimate","truth","lower","upper","interval_kind","uncertainty_reason"
5,20262500,"hess_cov","region","region","region015","cov","B","C",-0.00182896411186636,0.00120439354443057,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
5,20262500,"hess_cov","region","region","region016","cov","B","C",0.00360614694951693,0.000972797279600688,-0.00379761799446168,0.0110099118934955,"normal_approximation:conditional_gaussian_plugin_delta",""
5,20262500,"hess_cov","region","region","region017","cov","B","C",0.00301497216616063,0.000682641456926504,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
5,20262500,"hess_cov","region","region","region018","cov","B","C",0.000964019517057474,0.000630127584460513,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
5,20262500,"hess_cov","region","region","region019","cov","B","C",0.00980662972371275,0.00312885253771773,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
5,20262500,"hess_cov","region","region","region020","cov","B","C",-0.00323173077247747,0.000105399263780109,NA,NA,"unavailable","HESS joint uncertainty requires positive semidefinite plug-in genetic and residual matrices"
5,20262500,"supergnova_cov","region","region","region001","cov","A","B",0.0593821645718072,0.0500580297126822,0.0351245865530775,0.0836397425905369,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region002","cov","A","B",0.00599800309412307,7.60557601009919e-37,-0.00949408830007686,0.021490094488323,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region003","cov","A","B",0.000119060886337037,0.00107286283324165,-0.00651111144085696,0.00674923321353103,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region004","cov","A","B",0.00644440373842645,0.00147734529421384,0.000732862691463796,0.0121559447853891,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region005","cov","A","B",0.00316029434721342,0.00157673426219587,-0.00329736551619472,0.00961795421062156,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region006","cov","A","B",0.00180783062638587,0.00135077045565805,-0.00404649360424911,0.00766215485702084,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region007","cov","A","B",0.00249062311642933,0.0012926374971781,-0.00369474958795933,0.008675995820818,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region008","cov","A","B",0.00180520668340969,0.0012804075797068,-0.00440487079551058,0.00801528416232996,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region009","cov","A","B",4.6207307017496e-05,0.000762281405601151,-0.00587360745115363,0.00596602206518862,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region010","cov","A","B",0.000805562668340215,0.000668296934180057,-0.00421601155234219,0.00582713688902262,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region011","cov","A","B",0.00372482328136909,0.000375937844822929,-0.00254263245136927,0.00999227901410745,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region012","cov","A","B",0.0047245214891775,0.00735970134527942,-0.000845076989601081,0.0102941199679561,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region013","cov","A","B",0.00102894566143246,0.00165098959370952,-0.00495352494361812,0.00701141626648303,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region014","cov","A","B",-0.00156169018732682,0.00207511767862556,-0.0083474828566708,0.00522410248201716,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region015","cov","A","B",-0.000976100648837221,0.000966209293992602,-0.00617548415192193,0.00422328285424749,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region016","cov","A","B",-0.000365962114692171,0.000340285428395208,-0.00540085263938838,0.00466892841000403,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region017","cov","A","B",0.00294993239033483,0.00055937032921907,-0.00403633915782553,0.0099362039384952,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region018","cov","A","B",-0.00196768976328169,0.000841558649877399,-0.00779916899197916,0.00386378946541578,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region019","cov","A","B",7.400171155644e-05,0.00168733352967396,-0.00622867852986327,0.00637668195297615,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region020","cov","A","B",0.000776560730132677,0.0006865947454936,-0.00361118075699591,0.00516430221726126,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region001","cov","A","C",0.0589839723970348,0.0476764685775869,0.0394768388659207,0.078491105928149,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region002","cov","A","C",0.0113652801400499,7.24373307821336e-37,-0.00634812545094816,0.029078685731048,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region003","cov","A","C",0.0029281710033076,0.000474544472651149,-0.002811695083791,0.00866803709040621,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region004","cov","A","C",0.00339264840146157,0.000827782095491574,-0.000805566385903841,0.00759086318882698,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region005","cov","A","C",0.0012186383498443,0.00112786565936056,-0.0052882165081404,0.007725493207829,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region006","cov","A","C",0.00383575086056103,0.000792206002794989,-0.00218113546350054,0.00985263718462261,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region007","cov","A","C",0.00593028961023778,0.000618035323423974,-0.000910661247571199,0.0127712404680468,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region008","cov","A","C",-0.00222167346881802,0.00170413080176707,-0.0084382842812431,0.00399493734360705,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region009","cov","A","C",0.00206666812646585,0.000356032138771418,-0.00305186784207406,0.00718520409500576,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region010","cov","A","C",3.49816421459534e-05,0.000364235244546223,-0.00580062572730298,0.00587058901159488,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region011","cov","A","C",0.000757462451144701,0.00223579509379815,-0.00610783298417125,0.00762275788646065,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region012","cov","A","C",0.00412860833569332,0.00642559264784101,-0.00240518964688405,0.0106624063182707,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region013","cov","A","C",-0.00119087557351881,0.00183105550498608,-0.00702296957075462,0.00464121842371699,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region014","cov","A","C",0.00138408955255168,0.0024227360433428,-0.00541275343178445,0.00818093253688781,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region015","cov","A","C",0.00203515079459547,0.00115164267819826,-0.00386608629366457,0.00793638788285551,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region016","cov","A","C",-0.00265065336284224,0.00109961637870328,-0.00908199142115843,0.00378068469547394,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region017","cov","A","C",-0.000880330367132623,0.00113672335803106,-0.00867991644883509,0.00691925571456985,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region018","cov","A","C",0.00145394914417499,0.00135518342732453,-0.00447760700288572,0.0073855052912357,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region019","cov","A","C",0.00289018628763725,0.00143378645736031,-0.00460426076693016,0.0103846333422047,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region020","cov","A","C",-0.000131657121597977,-0.000152920527556037,-0.00562622798148686,0.00536291373829091,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region001","cov","B","C",0.0710987518934016,0.0567639086831658,0.0432633056433448,0.0989341981434585,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region002","cov","B","C",0.0685547511442404,0.0567639086831658,0.0481281503683839,0.0889813519200968,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region003","cov","B","C",-0.00105598132062416,0.000908869198029219,-0.00666582781222178,0.00455386517097346,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region004","cov","B","C",0.00662893438232142,0.00201060948244114,0.00154418816954526,0.0117136805950976,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region005","cov","B","C",0.00468937499243494,0.00296823180852174,-0.00270586550076803,0.0120846154856379,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region006","cov","B","C",0.000374293730655325,0.000436821430872217,-0.0063336516443311,0.00708223910564175,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region007","cov","B","C",2.60280520563537e-05,0.000648412856280133,-0.00790975190566203,0.00796180800977474,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region008","cov","B","C",-0.000192536998825656,0.00256728154536055,-0.00521150258876895,0.00482642859111763,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region009","cov","B","C",-0.00460882319597914,0.000928442184713509,-0.0101335621334816,0.000915915741523338,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region010","cov","B","C",0.00377781371403245,0.000460810372502985,-0.00167824373506711,0.00923387116313201,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region011","cov","B","C",-0.00754849393090902,0.000563730754286342,-0.0137691994452647,-0.00132778841655333,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region012","cov","B","C",0.000474934066319182,0.00686594284480916,-0.00569333040666225,0.00664319853930061,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region013","cov","B","C",0.00275650129582285,0.00164675888905433,-0.00365484479685743,0.00916784738850313,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region014","cov","B","C",0.00220172568244286,0.00235006394768193,-0.00547908742338388,0.0098825387882696,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region015","cov","B","C",-0.000438285500720202,0.00120439354443057,-0.00588774060362529,0.00501116960218489,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region016","cov","B","C",0.00388215734282606,0.000972797279600688,-0.00173580790803887,0.00950012259369099,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region017","cov","B","C",0.00114216757242416,0.000682641456926504,-0.00498854768233473,0.00727288282718305,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region018","cov","B","C",0.000728778979928158,0.000630127584460513,-0.00436493485004247,0.00582249280989879,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region019","cov","B","C",0.00372328222908087,0.00312885253771773,-0.004227835501158,0.0116743999593197,"normal_approximation:spectral_wls",""
5,20262500,"supergnova_cov","region","region","region020","cov","B","C",-0.00538690743005252,0.000105399263780109,-0.0102096898479113,-0.000564125012193738,"normal_approximation:spectral_wls",""
5,20262500,"lava_cov","region","region","region001","cov","A","B",0.0553378815369138,0.0500580297126822,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region001","cov","A","C",0.0562443344256414,0.0476764685775869,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region001","cov","B","C",0.0672478965907664,0.0567639086831658,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region002","cov","A","B",0.00283894466931655,7.60557601009919e-37,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region002","cov","A","C",0.0110979098842784,7.24373307821336e-37,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region002","cov","B","C",0.0633492772179396,0.0567639086831658,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region003","cov","A","B",-0.00128865538562531,0.00107286283324165,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region003","cov","A","C",0.00423119255497439,0.000474544472651149,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region003","cov","B","C",-0.000676608152184118,0.000908869198029219,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region004","cov","A","B",0.00628726306041635,0.00147734529421384,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region004","cov","A","C",0.00190022658673791,0.000827782095491574,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region004","cov","B","C",0.00898174627753962,0.00201060948244114,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region005","cov","A","B",0.00185190095438572,0.00157673426219587,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region005","cov","A","C",0.00137025448394118,0.00112786565936056,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region005","cov","B","C",0.00352915482174496,0.00296823180852174,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region006","cov","A","B",0.0009982188352865,0.00135077045565805,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region006","cov","A","C",0.00497309338640866,0.000792206002794989,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region006","cov","B","C",-0.000889098795695523,0.000436821430872217,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region007","cov","A","B",0.00270757957386741,0.0012926374971781,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region007","cov","A","C",0.00639576596823114,0.000618035323423974,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region007","cov","B","C",-0.000734040946833841,0.000648412856280133,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region008","cov","A","B",0.00409421985432168,0.0012804075797068,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region008","cov","A","C",-0.00351946253772078,0.00170413080176707,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region008","cov","B","C",0.000653242866583558,0.00256728154536055,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region009","cov","A","B",-0.000440835216463624,0.000762281405601151,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region009","cov","A","C",0.00286397015274274,0.000356032138771418,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region009","cov","B","C",-0.00379935931447013,0.000928442184713509,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region010","cov","A","B",0.0037582546887935,0.000668296934180057,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region010","cov","A","C",0.00174308829314978,0.000364235244546223,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region010","cov","B","C",0.00343679782161781,0.000460810372502985,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region011","cov","A","B",0.00527556780885697,0.000375937844822929,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region011","cov","A","C",0.000256347971074917,0.00223579509379815,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region011","cov","B","C",-0.00675991469082656,0.000563730754286342,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region012","cov","A","B",0.00268577913812035,0.00735970134527942,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region012","cov","A","C",0.00423431726835498,0.00642559264784101,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region012","cov","B","C",-0.00171226683934216,0.00686594284480916,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region013","cov","A","B",0.0021888716748041,0.00165098959370952,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region013","cov","A","C",-0.00204494440709579,0.00183105550498608,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region013","cov","B","C",0.000738209694746114,0.00164675888905433,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region014","cov","A","B",-0.000506190004267046,0.00207511767862556,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region014","cov","A","C",0.0009840904186281,0.0024227360433428,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region014","cov","B","C",0.00191259054452801,0.00235006394768193,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region015","cov","A","B",-0.00091131399384075,0.000966209293992602,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region015","cov","A","C",0.00115778937361095,0.00115164267819826,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region015","cov","B","C",-0.00182949703797314,0.00120439354443057,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region016","cov","A","B",-0.0010821542833479,0.000340285428395208,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region016","cov","A","C",-0.00501055114502405,0.00109961637870328,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region016","cov","B","C",0.00360344489144934,0.000972797279600688,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region017","cov","A","B",0.00353676806211163,0.00055937032921907,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region017","cov","A","C",-0.00320325964534008,0.00113672335803106,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region017","cov","B","C",0.00301484012602893,0.000682641456926504,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region018","cov","A","B",-0.00134984017599602,0.000841558649877399,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region018","cov","A","C",0.00120408620689228,0.00135518342732453,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region018","cov","B","C",0.000963220578651164,0.000630127584460513,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region019","cov","A","B",0.00078203408006484,0.00168733352967396,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region019","cov","A","C",0.00201732039792817,0.00143378645736031,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region019","cov","B","C",0.00979414964577612,0.00312885253771773,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region020","cov","A","B",0.00179043676260456,0.0006865947454936,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region020","cov","A","C",-0.000408832127737687,-0.000152920527556037,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"lava_cov","region","region","region020","cov","B","C",-0.00322757710708086,0.000105399263780109,NA,NA,"unavailable","LAVA estimator uncertainty is not implemented; see separate trait-specific univariate test"
5,20262500,"ldsc_annotation_h2","reference","all",NA,"h2","A",NA,0.257741007601363,0.299644935027348,0.0554715934986293,0.460010421704096,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","annotation_category","enriched",NA,"h2","A",NA,0.156357364107581,0.223120920525017,0.00800066673343497,0.304714061481728,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","annotation_category","background",NA,"h2","A",NA,0.101383643493781,0.0765240145023316,-0.0361052876034939,0.238872574591057,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","reference","all",NA,"h2","B",NA,0.469078005197297,0.399412936848578,0.238807619470854,0.69934839092374,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","annotation_category","enriched",NA,"h2","B",NA,0.276496643552475,0.306956001365498,0.0974115050079808,0.455581782096969,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","annotation_category","background",NA,"h2","B",NA,0.192581361644822,0.0924569354830799,0.0478299758549235,0.33733274743472,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","reference","all",NA,"h2","C",NA,0.532223706943362,0.34896299677152,0.297022183978527,0.767425229908197,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","annotation_category","enriched",NA,"h2","C",NA,0.349476806141294,0.269364762186008,0.156130319360228,0.54282329292236,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_h2","annotation_category","background",NA,"h2","C",NA,0.182746900802068,0.0795982345855113,0.0488182169561052,0.316675584648031,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","reference","all",NA,"rg","A","B",0.547609458257038,0.577692102769059,0.11900350783825,0.976215408675827,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","annotation_category","enriched",NA,"rg","A","B",0.51024133714068,0.57017488425852,-0.00104329211305221,1.02152596639441,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","annotation_category","background",NA,"rg","A","B",0.603424119212987,0.602001886015692,-0.237614313470052,1.44446255189603,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","reference","all",NA,"rg","A","C",0.550596220663594,0.588290648427472,0.156192709495838,0.94499973183135,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","annotation_category","enriched",NA,"rg","A","C",0.631048520820327,0.577337764854861,0.197908551102295,1.06418849053836,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","annotation_category","background",NA,"rg","A","C",0.414444422705963,0.623933427475432,-0.346188537563498,1.17507738297542,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","reference","all",NA,"rg","B","C",0.610280236330387,0.720302820425016,0.281271698411866,0.939288774248907,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","annotation_category","enriched",NA,"rg","B","C",0.587261362638555,0.750370126679906,0.174649036244474,0.999873689032635,"normal_approximation:block_jackknife",""
5,20262500,"ldsc_annotation_rg","annotation_category","background",NA,"rg","B","C",0.652333656519571,0.619546493315451,0.0339258177225049,1.27074149531664,"normal_approximation:block_jackknife",""
5,20262500,"bayesc","reference","all",NA,"h2","A",NA,0.308712580364227,0.299644935027348,0.278054497958551,0.340875984956764,"conditional_equal_tailed_posterior",""
5,20262500,"bayesr","reference","all",NA,"h2","A",NA,0.296985039382266,0.299644935027348,0.257513625438662,0.338845578354077,"conditional_equal_tailed_posterior",""
6,20262600,"ldsc_h2","reference","all",NA,"h2","A",NA,0.408541780873093,0.295937482095736,0.241079959181518,0.576003602564667,"normal_approximation:block_jackknife",""
6,20262600,"ldsc_h2","reference","all",NA,"h2","B",NA,0.381073007145382,0.398962870754473,0.188810160236787,0.573335854053977,"normal_approximation:block_jackknife",""
6,20262600,"ldsc_h2","reference","all",NA,"h2","C",NA,0.360191505326985,0.348487624847932,0.176769660625184,0.543613350028786,"normal_approximation:block_jackknife",""
6,20262600,"ldsc_rg","reference","all",NA,"rg","A","B",0.68326889489547,0.542363433909345,0.338398151159818,1.02813963863112,"normal_approximation:block_jackknife",""
6,20262600,"ldsc_rg","reference","all",NA,"rg","A","C",0.445230154240885,0.557729657098056,0.125117889089492,0.765342419392278,"normal_approximation:block_jackknife",""
6,20262600,"ldsc_rg","reference","all",NA,"rg","B","C",0.594429266799326,0.685896715446644,0.225151490673421,0.963707042925231,"normal_approximation:block_jackknife",""
6,20262600,"gnova_h2","reference","all",NA,"h2","A",NA,0.405161500645949,0.295937482095736,0.23949540199966,0.570827599292238,"normal_approximation:block_jackknife",""
6,20262600,"gnova_h2","reference","all",NA,"h2","B",NA,0.373823229621757,0.398962870754473,0.184984147427969,0.562662311815545,"normal_approximation:block_jackknife",""
6,20262600,"gnova_h2","reference","all",NA,"h2","C",NA,0.354878840791622,0.348487624847932,0.173897150300315,0.535860531282928,"normal_approximation:block_jackknife",""
6,20262600,"gnova_rg","reference","all",NA,"rg","A","B",0.680589678382811,0.542363433909345,0.33355030786671,1.02762904889891,"normal_approximation:block_jackknife",""
6,20262600,"gnova_rg","reference","all",NA,"rg","A","C",0.436853058951681,0.557729657098056,0.114488718325286,0.759217399578075,"normal_approximation:block_jackknife",""
6,20262600,"gnova_rg","reference","all",NA,"rg","B","C",0.585968899505554,0.685896715446644,0.212549901451422,0.959387897559685,"normal_approximation:block_jackknife",""
6,20262600,"sumher_h2","reference","all",NA,"h2","A",NA,0.408541782668034,0.295937482095736,0.241079959944476,0.576003605391592,"normal_approximation:fixed_weight_block_jackknife",""
6,20262600,"sumher_h2","reference","all",NA,"h2","B",NA,0.381073054549914,0.398962870754473,0.188810189230429,0.573335919869399,"normal_approximation:fixed_weight_block_jackknife",""
6,20262600,"sumher_h2","reference","all",NA,"h2","C",NA,0.360191520711147,0.348487624847932,0.176769670096419,0.543613371325875,"normal_approximation:fixed_weight_block_jackknife",""
